FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,GENDER,WORK_LIFE_BALANCE_SCORE,AGE_21 to 35,AGE_36 to 50,AGE_51 or more,AGE_Less than 20
0,3,2,3,0,4,1,0,1,5,3,5,7,10,0,2,2,2,3,10,1,644.1,0,0,0,1
3,5,5,4,4,2,3,2,2,8,2,6,0,7,0,2,1,8,0,8,1,623.3,0,0,1,0
2,3,4,10,10,6,1,5,2,5,1,1,2,6,6,0,2,2,2,5,0,642.5,0,1,0,0
2,4,1,9,3,10,1,1,2,8,1,9,6,6,0,0,1,5,2,9,1,645.8,1,0,0,0
3,5,3,10,10,10,10,5,2,6,3,8,3,7,0,2,1,10,3,10,1,695.1,0,1,0,0
2,1,5,6,10,2,5,5,1,5,3,4,5,8,0,2,2,10,3,7,0,704.7,0,0,1,0
4,1,2,6,5,4,5,4,1,7,3,7,10,6,0,1,2,10,6,7,1,718.5,0,0,1,0
3,1,4,10,10,5,4,5,2,7,1,6,2,8,0,0,1,10,6,10,0,694.9,0,1,0,0
2,5,6,8,10,8,3,5,2,1,4,3,8,9,0,2,2,10,4,3,1,680.9,0,0,1,0
4,0,10,2,3,9,6,4,1,2,8,10,1,6,0,2,2,5,1,7,0,707.2,1,0,0,0
3,3,3,2,2,4,2,0,1,5,1,3,0,8,0,2,1,2,2,10,0,617.8,0,0,0,1
1,1,4,0,3,2,4,3,1,0,0,4,0,8,7,0,1,1,0,2,0,592.5,0,0,0,1
2,4,3,4,1,4,0,2,1,3,0,5,0,7,3,3,2,2,0,2,0,606.1,1,0,0,0
3,4,2,0,0,2,0,0,1,6,1,4,5,7,0,8,1,0,1,10,0,594,1,0,0,0
2,5,10,6,6,5,3,5,1,8,0,5,0,7,0,10,2,3,0,5,1,652,0,1,0,0
0,5,0,3,4,7,5,0,2,3,2,7,0,5,5,3,1,10,4,4,0,590.8,1,0,0,0
3,1,1,4,2,2,1,3,1,9,1,8,0,6,0,0,2,0,1,5,1,649,0,0,1,0
1,1,6,6,3,8,4,0,2,6,3,5,0,5,0,7,2,10,8,10,0,660.1,0,1,0,0
0,1,1,3,0,1,1,0,1,1,2,1,1,9,10,2,1,7,0,10,1,585.3,1,0,0,0
1,1,10,1,2,6,2,4,1,8,1,6,1,8,0,1,2,5,2,10,0,681.3,1,0,0,0
2,3,1,10,6,10,7,5,2,3,2,8,1,4,0,2,1,7,2,8,0,657.1,0,0,1,0
1,5,0,5,1,5,0,1,1,0,1,7,1,9,0,5,1,1,0,10,0,596.7,0,1,0,0
4,4,10,5,4,10,2,5,1,7,0,10,4,7,0,5,2,10,0,2,1,693.8,0,1,0,0
1,2,1,2,2,4,0,0,1,3,1,8,0,7,0,4,2,10,0,10,0,635.6,0,1,0,0
1,4,10,6,10,10,1,0,1,5,1,5,1,9,0,7,2,5,1,10,0,667.7,1,0,0,0
0,4,5,5,5,7,2,1,2,4,1,2,6,6,0,2,1,6,1,5,1,608.7,1,0,0,0
4,3,3,1,1,3,3,1,1,8,3,10,7,6,0,6,1,3,4,6,0,642.6,0,1,0,0
5,4,3,8,10,10,3,5,2,7,3,10,10,8,0,1,2,7,5,5,1,717.8,0,0,1,0
4,2,9,4,5,4,2,3,1,10,2,9,10,8,0,0,2,4,5,10,1,721,0,0,1,0
5,5,4,2,7,1,0,5,1,5,0,8,0,5,0,3,2,1,1,7,1,645.4,0,0,1,0
1,5,0,3,2,6,2,4,1,4,1,7,5,7,10,4,2,1,1,2,1,609.9,0,0,0,1
2,1,3,5,9,6,7,0,1,5,1,2,5,7,4,4,1,10,10,7,1,666.7,1,0,0,0
5,1,6,8,10,10,5,5,1,7,4,9,10,7,0,0,2,5,5,10,1,758.2,0,0,1,0
4,2,2,10,9,10,4,4,1,7,4,5,2,7,8,1,2,7,2,7,1,697.9,0,1,0,0
1,1,2,4,1,3,1,0,2,7,2,6,10,8,5,0,2,3,8,5,0,640.5,0,0,1,0
4,4,5,10,6,8,7,3,2,5,2,8,10,7,5,2,2,10,0,3,0,683.2,0,1,0,0
2,1,10,10,5,4,6,3,1,8,5,7,3,7,0,3,2,7,5,6,0,713.6,1,0,0,0
5,1,2,3,4,5,4,0,1,2,0,10,6,8,0,1,2,5,0,10,0,677,0,0,1,0
4,5,1,6,10,10,8,5,2,6,6,5,5,9,5,3,2,10,5,6,1,694.9,0,1,0,0
3,5,3,2,5,5,0,0,2,2,1,8,1,6,3,7,2,10,1,5,0,606.5,0,1,0,0
4,2,8,4,10,10,5,4,2,6,3,6,9,6,1,1,2,10,9,10,1,726.8,0,0,1,0
3,5,3,2,5,5,0,0,2,2,1,8,1,6,3,7,2,10,1,5,0,606.5,0,1,0,0
2,4,2,5,2,3,1,0,1,4,2,10,0,8,2,6,1,3,1,6,0,607.3,0,1,0,0
2,4,3,5,5,5,7,2,1,7,6,10,5,7,9,7,1,2,7,5,1,646.2,1,0,0,0
3,4,6,4,10,3,3,1,2,1,4,7,2,7,4,4,1,5,3,3,1,615,1,0,0,0
3,3,6,3,9,3,3,1,2,1,4,7,2,7,4,4,1,8,4,3,1,621.8,1,0,0,0
1,1,7,2,2,2,0,1,1,5,2,2,0,6,0,10,1,8,0,5,1,601.9,1,0,0,0
5,2,2,3,10,10,7,1,1,9,2,10,10,8,0,2,2,10,4,10,0,736.5,0,1,0,0
5,4,4,1,3,5,3,0,2,0,2,7,1,8,0,2,2,4,2,3,1,620.3,1,0,0,0
1,5,2,0,4,8,1,5,1,10,0,9,0,7,5,4,2,10,0,5,0,647.7,0,1,0,0
4,5,2,8,5,10,1,5,2,3,3,10,0,5,10,4,1,10,2,2,1,623.7,0,1,0,0
3,5,6,3,4,7,0,0,1,4,3,5,1,10,0,0,1,0,3,9,0,633.9,0,0,0,1
1,0,8,7,2,6,8,1,1,10,0,2,5,8,9,0,2,9,1,9,0,682.2,0,1,0,0
5,1,3,4,6,4,2,1,1,8,4,4,4,9,0,1,2,4,1,5,1,677.7,0,0,1,0
3,3,9,10,8,2,3,4,2,7,3,6,10,9,5,5,2,5,4,9,0,688.3,0,1,0,0
2,1,4,6,10,6,2,5,2,4,2,2,0,6,10,2,2,10,4,8,0,654.6,0,1,0,0
2,1,4,10,5,8,3,1,1,6,1,7,4,7,0,2,2,5,10,7,1,698.3,1,0,0,0
4,4,10,10,0,8,1,0,1,4,2,10,1,8,0,2,2,2,3,10,1,678.7,1,0,0,0
3,0,10,5,10,10,5,5,2,9,2,10,1,8,0,1,2,0,1,10,1,711,1,0,0,0
4,3,3,4,8,8,8,4,1,9,3,5,5,7,6,6,2,6,7,6,1,694.5,1,0,0,0
2,2,6,10,6,10,6,5,1,5,1,5,2,7,0,4,2,5,1,7,1,694.5,0,1,0,0
2,2,6,10,6,10,6,5,1,5,1,5,2,7,0,4,2,5,1,7,1,694.5,0,1,0,0
1,4,3,6,5,8,8,1,2,8,7,1,10,6,5,1,1,4,4,8,0,644.2,1,0,0,0
3,3,4,10,4,10,3,4,1,6,1,5,4,7,5,2,2,3,4,7,1,680.9,0,0,1,0
2,3,10,10,10,5,5,5,1,7,2,6,2,8,0,0,2,10,10,3,1,727.2,1,0,0,0
1,5,1,3,10,10,2,1,1,6,2,10,0,4,10,2,2,3,0,1,0,621.8,0,1,0,0
3,1,3,8,10,8,1,5,2,4,1,1,0,6,0,2,2,7,7,5,1,669.7,0,1,0,0
2,3,2,4,4,8,3,4,2,1,3,4,2,8,5,3,1,2,2,2,1,602.7,0,1,0,0
5,1,10,1,5,10,1,5,2,2,5,10,4,6,8,4,2,7,5,2,1,673.2,1,0,0,0
2,3,1,4,2,3,3,0,2,2,5,5,1,7,0,4,2,1,4,2,0,604.4,0,0,0,1
2,2,2,3,3,4,1,0,1,1,1,8,4,9,0,1,1,3,3,2,1,620.7,1,0,0,0
3,1,2,2,4,3,4,2,1,6,4,8,5,7,0,0,2,8,8,8,0,695.1,0,0,0,1
5,1,4,2,0,6,3,0,2,6,2,9,5,8,0,3,2,3,0,10,1,654.7,1,0,0,0
2,3,9,4,5,3,6,2,2,7,3,3,8,9,0,2,2,10,3,8,1,679.2,0,1,0,0
1,3,2,4,3,10,3,0,1,6,7,6,1,8,0,2,1,4,3,6,1,643.9,0,1,0,0
3,2,6,5,4,5,7,4,2,6,5,5,10,5,2,4,2,10,6,6,1,689,1,0,0,0
0,2,4,5,10,6,4,5,2,5,2,10,3,9,0,1,2,2,1,7,0,672.1,1,0,0,0
5,5,4,7,6,3,1,1,1,6,1,3,10,7,10,2,2,6,1,2,1,643.1,1,0,0,0
5,3,4,10,8,10,6,3,2,5,8,10,3,6,0,4,2,3,4,2,1,691.9,0,1,0,0
2,0,7,5,3,3,3,0,2,3,2,5,2,7,0,0,2,3,2,10,0,646.9,0,0,1,0
2,4,10,10,7,10,2,5,2,8,1,2,5,6,10,1,2,4,6,7,1,669.9,0,0,1,0
4,1,8,10,10,8,8,3,2,8,5,10,10,7,7,0,2,6,9,2,1,727.8,1,0,0,0
4,2,0,3,6,6,2,1,1,4,1,7,0,6,3,3,2,4,1,8,1,645.4,0,1,0,0
2,4,9,4,4,4,2,0,2,0,0,4,0,7,0,5,2,6,2,3,0,607.6,1,0,0,0
3,1,8,3,10,3,1,5,1,3,3,6,1,7,0,0,2,10,2,10,1,701.5,0,0,1,0
3,4,5,10,10,10,3,5,1,8,3,4,1,6,0,5,2,10,5,2,1,699.2,0,1,0,0
2,4,9,6,10,10,0,5,1,10,2,8,2,5,3,3,2,5,1,4,1,686.2,0,0,1,0
5,4,10,3,10,10,1,5,2,6,2,6,0,7,0,7,2,10,2,6,1,679.4,0,1,0,0
4,4,10,4,4,5,5,5,2,5,3,9,1,7,0,4,2,5,1,4,1,664.7,0,0,1,0
2,2,2,4,2,10,5,1,1,5,8,5,0,6,0,6,2,10,2,7,1,668.8,0,0,1,0
3,3,10,4,1,3,0,1,2,7,1,6,0,8,0,0,2,3,1,4,1,632,0,1,0,0
1,3,5,5,5,2,5,1,1,3,4,8,0,6,6,0,2,7,4,3,0,647.3,1,0,0,0
5,2,2,10,10,5,0,5,2,2,1,5,1,6,0,4,1,5,3,10,1,651.8,0,1,0,0
4,2,2,7,9,10,8,5,2,9,7,5,5,7,0,1,2,5,5,10,0,720,1,0,0,0
2,0,2,4,10,3,10,0,1,8,1,6,3,7,0,0,2,10,1,10,0,698.1,0,1,0,0
3,4,2,1,10,1,2,3,1,2,0,8,0,8,10,2,1,3,1,7,1,610.3,1,0,0,0
3,3,5,10,5,5,6,2,1,5,2,3,0,7,0,1,1,10,2,5,1,661.8,0,0,1,0
1,3,3,3,10,10,5,2,2,7,3,4,5,8,2,3,2,6,6,5,1,665.6,1,0,0,0
4,2,9,7,10,7,3,5,2,7,4,8,6,7,0,6,2,6,7,8,1,712.1,0,0,1,0
5,3,10,10,10,10,1,4,1,2,1,8,2,6,0,1,2,5,3,6,1,708.5,1,0,0,0
2,4,4,2,2,6,2,2,1,2,0,2,1,5,10,1,1,10,1,2,0,593.2,0,1,0,0
1,3,1,2,1,8,2,2,2,3,8,2,5,6,2,2,2,1,1,3,0,612.1,0,1,0,0
2,5,1,4,3,8,3,5,2,8,3,3,6,7,2,4,2,5,1,10,0,648.2,0,0,1,0
1,4,3,4,5,10,5,5,2,5,8,5,3,7,5,4,1,5,4,10,0,646.9,0,1,0,0
4,1,4,4,8,5,2,5,1,3,3,3,5,5,1,1,1,0,2,4,0,651.2,0,1,0,0
3,5,5,5,4,10,2,3,1,4,0,9,1,6,0,3,1,5,1,2,1,637.3,1,0,0,0
3,0,10,4,10,10,3,5,1,10,5,8,5,9,1,0,2,7,8,7,1,753.3,1,0,0,0
3,3,10,8,10,5,5,2,1,8,1,10,10,7,0,10,1,1,2,10,1,685.3,0,1,0,0
5,0,10,10,10,8,6,5,1,3,8,4,10,8,1,1,2,5,8,10,0,764.2,0,1,0,0
4,2,8,8,5,5,5,5,1,7,8,8,2,6,3,1,2,3,4,6,0,708.5,0,1,0,0
5,3,10,7,2,6,2,3,1,7,4,9,3,7,5,2,2,5,0,3,1,680,1,0,0,0
3,3,7,3,3,4,6,4,1,7,3,10,2,6,3,1,2,4,3,8,0,683.4,1,0,0,0
5,1,10,2,2,7,1,2,1,7,2,8,1,7,0,2,1,3,2,10,0,669.6,0,0,1,0
1,5,2,4,5,4,1,2,2,4,1,6,0,6,0,10,2,1,0,10,1,597.6,0,0,1,0
4,1,2,5,3,2,2,5,1,8,4,6,10,8,0,1,2,7,6,9,0,711.9,0,0,1,0
5,4,3,2,1,3,2,1,1,0,1,6,2,7,0,1,2,2,0,9,1,633.5,0,0,1,0
1,4,3,8,3,3,4,0,1,7,3,10,3,5,0,0,2,7,3,3,0,659.4,0,0,0,1
4,1,2,4,4,7,4,2,2,5,5,3,6,7,9,3,2,7,3,3,1,644.8,0,1,0,0
2,1,0,4,3,4,3,0,2,6,0,2,0,7,0,4,2,4,4,3,1,610.6,0,1,0,0
1,4,7,5,3,10,2,1,2,0,3,8,5,6,0,5,2,4,6,3,0,637.1,1,0,0,0
4,3,1,3,7,8,4,1,2,4,3,8,3,7,10,4,1,7,1,3,0,613.5,0,1,0,0
4,3,8,8,4,10,6,3,2,9,2,8,5,7,0,10,2,10,4,10,1,698.5,0,1,0,0
2,3,10,3,1,4,2,0,1,6,2,10,0,7,5,3,2,3,2,10,0,649.6,0,1,0,0
4,3,8,8,10,5,10,5,1,4,1,5,5,7,0,0,2,7,10,7,1,731.9,1,0,0,0
2,3,10,1,10,3,3,5,2,0,0,3,0,10,0,7,2,3,0,10,1,638.6,0,1,0,0
3,2,6,7,3,5,2,3,1,6,1,10,1,8,3,6,2,3,1,5,0,661.7,1,0,0,0
2,5,7,5,8,8,8,2,2,7,4,9,10,5,2,4,2,4,7,8,1,686.4,1,0,0,0
2,4,9,10,10,8,6,5,1,7,4,9,10,8,5,3,2,10,8,7,0,741.4,0,1,0,0
4,1,6,10,10,10,1,5,1,8,6,2,10,8,0,1,2,4,8,3,1,734.9,0,1,0,0
2,3,10,10,10,10,5,5,1,7,5,8,4,7,5,4,2,10,5,3,1,722.3,0,1,0,0
2,4,3,6,2,3,3,4,2,0,0,3,10,6,4,3,2,7,0,2,1,617.4,0,1,0,0
1,5,0,1,1,5,1,1,2,2,2,5,10,5,10,5,2,1,2,3,0,575.1,0,1,0,0
4,5,8,2,1,10,9,0,1,5,9,9,3,6,0,1,2,7,0,2,0,679.8,0,1,0,0
5,3,5,6,1,10,4,5,2,1,1,3,0,7,1,5,2,3,5,7,0,649.9,0,0,1,0
3,5,10,4,1,2,1,0,2,0,1,8,0,8,0,0,1,1,1,10,0,603.5,0,1,0,0
2,2,10,4,2,2,0,5,1,5,0,3,0,8,0,1,2,4,0,10,0,660.3,0,0,1,0
2,2,2,5,3,10,4,4,1,4,5,10,4,8,3,3,1,6,2,10,0,675.3,1,0,0,0
2,4,5,2,8,8,5,2,2,6,3,4,1,8,8,3,2,2,1,4,0,624.8,1,0,0,0
4,3,3,10,4,9,2,4,2,5,1,5,1,7,4,3,2,7,2,10,1,663.9,0,0,0,1
5,4,10,3,8,10,1,0,1,3,1,4,0,7,0,10,2,4,1,5,1,646.7,0,1,0,0
5,2,10,4,10,8,8,3,1,8,5,8,9,7,0,0,2,10,8,10,1,763.1,0,0,1,0
5,2,5,5,10,10,10,2,2,8,4,9,6,7,10,8,2,10,2,6,0,690.2,0,1,0,0
5,2,3,4,10,6,3,1,1,8,6,5,4,8,10,0,2,3,6,3,1,677.7,0,1,0,0
3,3,5,8,4,8,3,1,1,8,5,7,4,8,4,1,2,5,6,3,0,684.9,1,0,0,0
4,1,6,8,10,10,9,5,1,10,9,6,5,8,0,1,2,9,8,10,0,773.1,0,1,0,0
3,2,6,10,4,7,3,5,1,8,6,6,5,7,0,5,2,8,6,4,1,711.7,0,1,0,0
3,1,2,3,3,3,3,1,2,5,1,7,3,7,4,6,2,4,1,8,0,625.2,0,1,0,0
5,1,6,5,8,4,4,4,1,7,5,7,4,7,0,3,2,2,4,7,0,705.1,1,0,0,0
4,4,6,6,6,8,3,5,1,7,2,9,3,8,8,10,1,5,3,8,1,659.8,0,1,0,0
1,1,3,7,3,5,2,1,1,2,2,2,2,5,0,5,2,5,2,5,0,634,1,0,0,0
1,4,0,3,1,4,2,0,1,4,2,2,3,8,0,5,1,0,4,7,0,595.5,1,0,0,0
5,3,2,4,10,2,2,0,2,8,2,10,1,8,3,7,1,6,1,5,1,624.3,0,0,1,0
2,2,2,10,10,9,2,5,1,1,1,1,1,6,10,2,1,2,0,2,1,622.1,0,1,0,0
3,2,4,7,4,10,3,4,1,6,3,7,3,7,0,3,2,7,2,4,1,689.8,1,0,0,0
2,3,8,4,4,10,4,1,2,7,2,10,5,6,4,3,2,10,6,8,1,678.3,1,0,0,0
3,4,4,4,3,2,2,2,2,5,3,10,1,7,5,1,2,4,8,7,1,642.8,0,1,0,0
3,3,10,7,10,10,4,5,1,5,4,7,0,6,10,0,2,10,2,10,1,708.3,1,0,0,0
5,1,8,10,6,10,5,5,1,8,2,7,7,7,0,2,2,3,5,2,1,727.2,1,0,0,0
5,1,5,7,10,8,4,5,2,6,5,6,10,9,10,2,2,5,6,7,1,707,0,0,1,0
4,4,1,4,1,7,2,1,2,4,2,2,0,8,10,5,1,7,1,2,1,576.8,0,1,0,0
5,0,8,9,10,10,8,4,1,7,6,6,2,7,2,1,2,10,3,10,0,752.5,0,0,1,0
5,1,5,5,10,10,4,5,1,8,4,3,1,7,5,1,1,10,5,5,0,697.5,0,0,1,0
3,2,6,9,10,7,8,5,1,8,3,8,6,7,2,5,2,10,6,7,0,734.2,0,1,0,0
1,4,9,10,10,5,10,5,1,2,3,2,6,6,5,0,2,8,10,10,1,715.8,0,0,1,0
3,0,0,2,10,5,0,0,1,6,0,10,5,9,10,0,1,1,1,10,0,641.5,0,0,0,1
3,4,5,6,5,8,5,3,2,5,4,4,5,7,4,4,2,5,5,4,1,655.2,1,0,0,0
4,2,9,6,10,10,5,3,2,2,5,10,5,6,0,5,2,3,2,6,0,690.2,0,0,1,0
5,5,5,2,4,2,1,0,1,2,1,2,0,8,8,0,1,0,6,4,0,595.5,1,0,0,0
3,2,10,5,8,10,10,5,2,8,4,10,5,5,2,6,2,10,6,10,0,725.7,0,1,0,0
0,2,2,7,8,1,0,2,2,5,0,1,1,8,5,2,2,0,1,10,0,608.9,0,1,0,0
0,4,3,6,6,1,0,1,2,5,0,1,0,8,5,1,2,5,0,10,0,602.1,0,1,0,0
0,4,0,1,2,4,2,0,1,1,2,2,5,7,10,0,2,0,6,10,0,603.8,0,0,0,1
2,3,10,10,10,10,5,5,2,5,8,8,10,6,10,2,2,10,3,7,1,713.6,0,1,0,0
2,4,2,6,3,4,3,2,1,5,3,7,4,6,5,3,2,4,3,2,0,638.6,1,0,0,0
3,2,5,3,10,10,10,5,1,8,10,3,6,8,0,0,1,2,10,2,1,714.7,1,0,0,0
2,3,2,1,2,8,2,0,2,9,5,7,0,7,3,3,2,5,1,10,1,633.7,0,0,1,0
5,3,10,10,4,10,4,2,2,7,6,8,5,7,5,0,2,6,4,2,0,693.4,1,0,0,0
5,1,10,7,3,10,6,2,1,7,3,10,0,8,0,2,2,10,2,10,1,728,1,0,0,0
3,1,8,3,8,10,9,4,1,7,8,7,5,7,10,0,2,8,9,10,0,735.7,0,1,0,0
3,3,2,1,10,6,1,1,1,5,1,5,1,6,2,5,2,4,0,5,1,634.8,0,1,0,0
3,3,6,5,10,10,6,5,1,5,2,8,10,7,2,1,2,3,6,10,0,725.7,0,1,0,0
3,5,3,5,10,4,8,5,2,0,1,2,0,6,8,3,1,10,1,5,1,613.8,1,0,0,0
3,2,3,4,8,10,8,3,2,9,7,8,2,6,3,10,2,6,1,8,1,674.5,0,1,0,0
3,3,10,10,10,10,10,5,2,8,10,7,10,6,10,3,2,10,1,3,1,720.2,0,1,0,0
2,4,6,5,7,10,3,1,1,4,2,5,5,7,0,1,2,3,2,7,1,670.7,0,0,1,0
5,5,10,10,6,2,6,5,2,10,10,6,3,7,0,3,1,8,10,10,0,708.3,1,0,0,0
2,2,7,4,7,5,1,1,1,4,2,6,8,7,0,6,2,4,4,5,0,665.8,0,1,0,0
1,3,10,4,2,5,3,3,1,8,9,5,2,7,5,2,2,7,4,2,0,670.7,0,1,0,0
2,2,6,4,7,10,1,5,1,4,4,6,2,6,5,1,2,2,1,4,1,667.3,1,0,0,0
3,3,3,10,4,10,2,5,2,2,2,10,1,7,1,2,2,4,1,7,0,666.6,0,0,1,0
4,4,5,7,8,10,4,5,1,1,0,8,2,7,10,6,2,8,4,6,1,673,0,1,0,0
4,4,6,8,7,8,3,2,2,7,4,1,2,6,2,3,2,10,2,9,1,668,0,1,0,0
3,2,6,4,3,9,3,5,1,5,4,7,2,7,2,2,2,5,3,10,0,693.2,0,0,1,0
4,1,2,5,5,4,4,4,1,6,2,7,2,8,2,3,2,1,2,7,1,673,0,0,1,0
0,3,2,6,10,10,2,5,1,5,0,5,2,7,10,1,2,5,1,7,0,657.1,0,0,1,0
2,2,4,4,2,10,3,2,1,5,3,5,2,8,10,6,2,2,1,3,0,631.8,0,0,0,1
2,3,10,3,4,6,2,4,1,5,2,4,3,7,0,2,2,3,2,5,1,665.4,1,0,0,0
4,3,9,6,10,10,6,3,1,4,5,6,10,7,0,2,2,2,8,10,0,732.1,0,1,0,0
3,5,3,7,10,5,3,3,1,10,3,3,0,5,0,5,2,7,5,7,1,673.3,0,1,0,0
5,5,10,3,10,10,4,0,1,9,3,1,10,5,5,7,2,10,3,0,1,674.6,1,0,0,0
3,0,7,6,10,5,4,5,1,9,3,8,0,7,0,3,2,10,4,10,1,727.4,0,0,1,0
2,2,6,10,10,8,10,5,1,3,3,6,10,7,10,1,2,10,10,9,0,735.5,0,0,1,0
4,2,1,3,10,8,3,5,1,6,3,10,0,9,0,1,1,7,5,10,0,697.6,1,0,0,0
3,3,5,5,3,5,3,3,1,0,1,6,0,7,1,3,2,3,1,3,0,638.6,1,0,0,0
3,3,4,4,3,5,2,3,1,3,0,6,0,7,1,3,2,3,3,2,0,638.6,1,0,0,0
4,5,10,2,2,3,8,1,1,9,2,10,10,6,5,1,2,8,3,8,1,691.9,1,0,0,0
4,1,10,8,7,7,10,5,1,8,6,10,6,8,10,2,2,8,7,4,1,739.9,1,0,0,0
2,1,6,10,5,10,2,2,1,10,2,9,0,8,3,4,1,2,3,9,1,675.1,0,1,0,0
1,4,2,8,0,10,0,3,2,3,0,10,1,6,0,5,2,0,0,7,1,618.8,0,1,0,0
1,0,10,9,10,2,8,5,1,9,2,5,1,8,0,0,2,5,4,10,1,725.3,0,0,1,0
5,5,1,2,10,10,5,5,1,0,3,10,10,8,7,10,1,5,5,10,1,670.2,0,1,0,0
5,2,6,10,6,10,5,5,1,4,10,8,5,8,0,1,2,2,1,6,1,727.6,0,1,0,0
2,5,5,6,5,10,7,3,1,10,5,10,2,7,2,2,1,4,4,5,1,676.8,1,0,0,0
4,2,9,3,6,7,2,4,1,1,1,5,3,7,0,1,2,1,3,9,0,679.2,1,0,0,0
1,4,1,5,5,8,1,1,2,0,1,8,2,6,10,2,2,7,1,10,0,613.3,1,0,0,0
4,2,2,5,10,5,2,5,1,5,1,9,1,8,4,1,1,2,2,7,1,663.2,0,1,0,0
3,4,9,6,9,10,6,5,1,5,2,10,2,7,0,1,2,10,3,5,1,719.3,0,1,0,0
2,4,0,4,0,3,2,0,1,4,0,2,4,7,0,4,1,4,0,3,1,588.5,0,0,0,1
3,1,6,7,3,2,2,5,1,7,1,4,3,7,5,1,2,5,3,2,0,665.4,1,0,0,0
2,4,2,3,2,4,3,2,2,3,4,3,2,8,1,3,1,3,5,2,1,597.4,1,0,0,0
2,1,6,7,4,5,4,5,1,7,1,4,3,7,5,1,2,4,3,2,0,670.5,1,0,0,0
2,1,6,7,4,5,4,5,1,7,1,4,3,7,5,1,2,4,3,2,0,670.5,1,0,0,0
2,1,6,6,6,9,4,5,2,6,0,2,2,7,0,5,2,4,3,6,1,661.6,1,0,0,0
1,4,7,3,10,10,7,0,2,10,7,2,5,8,2,8,1,2,4,7,0,641.4,1,0,0,0
3,3,1,10,4,5,3,3,1,8,2,8,1,7,0,2,2,5,1,5,1,673,0,0,1,0
3,1,8,6,10,6,8,5,1,7,3,7,10,8,2,1,2,7,1,7,0,732.5,1,0,0,0
5,3,6,9,8,2,8,2,2,10,5,8,1,6,0,2,2,5,10,9,1,705.1,0,1,0,0
0,3,2,2,1,5,1,0,2,1,2,4,0,5,0,1,1,2,0,3,1,564.7,1,0,0,0
1,5,3,3,3,6,0,3,2,7,1,3,3,5,7,5,1,10,1,4,0,588.3,0,1,0,0
5,2,10,5,5,5,1,1,1,6,1,3,0,7,0,0,2,8,1,10,1,682.2,0,0,0,1
2,3,2,2,4,7,6,0,1,0,1,4,3,5,10,4,1,10,1,3,1,600.4,0,0,0,1
3,2,10,10,10,10,3,5,1,8,3,2,4,8,0,2,2,10,8,6,0,736.6,0,1,0,0
1,2,0,3,0,4,1,1,2,9,2,4,3,6,4,1,1,4,1,2,1,587,1,0,0,0
5,3,10,3,10,10,7,4,1,5,2,10,2,7,3,4,2,10,6,10,0,729.5,0,1,0,0
2,3,1,2,5,2,2,4,2,4,2,3,1,8,0,10,2,3,2,5,1,607.6,0,0,1,0
2,2,5,8,3,3,4,5,1,5,6,5,3,7,2,2,2,5,6,3,1,680.9,0,1,0,0
4,3,4,5,2,2,6,3,1,4,1,9,0,9,1,2,1,8,3,9,0,661.7,1,0,0,0
3,5,10,10,4,6,6,5,2,3,2,5,2,7,2,2,2,5,2,5,1,663.9,1,0,0,0
2,5,6,4,1,10,2,3,1,5,2,10,1,4,1,7,1,10,1,4,1,635.4,1,0,0,0
4,1,8,3,4,3,2,0,1,7,5,1,2,9,2,3,1,7,5,8,1,656.7,1,0,0,0
3,2,2,7,7,10,4,3,1,8,3,10,2,7,2,3,2,6,4,10,0,705.7,1,0,0,0
1,2,3,4,3,3,5,0,1,4,0,8,7,7,3,8,2,5,0,5,0,633.9,0,0,0,1
2,4,6,10,3,5,5,0,1,8,1,4,0,8,0,0,2,3,6,10,0,674.1,1,0,0,0
2,4,6,10,3,5,4,0,1,8,1,4,0,8,0,0,2,3,6,10,0,672.4,1,0,0,0
0,2,10,6,2,3,5,5,1,4,0,6,1,8,0,10,1,1,1,10,0,637.1,1,0,0,0
1,4,1,3,2,10,1,1,2,0,1,10,2,5,7,6,1,1,0,3,0,567.6,0,1,0,0
2,2,1,2,2,6,0,3,1,1,1,2,0,7,6,1,2,8,1,5,0,622.5,0,0,1,0
5,1,3,3,3,10,4,5,2,7,2,10,10,7,0,10,2,1,2,10,1,683.6,0,1,0,0
3,3,7,8,4,10,6,0,2,6,2,7,3,8,5,5,2,1,4,2,0,645.8,1,0,0,0
2,3,3,7,10,10,0,5,2,2,2,3,0,8,4,10,2,1,3,2,1,622.9,0,1,0,0
0,4,6,6,2,7,0,0,1,8,5,1,0,8,1,5,2,5,4,3,1,632.7,1,0,0,0
5,2,10,6,3,1,3,1,1,7,1,6,0,7,3,2,2,4,2,10,0,670.9,1,0,0,0
4,4,8,4,10,8,2,4,1,4,0,4,0,7,0,7,2,4,1,3,0,658.6,0,1,0,0
1,1,3,3,2,5,1,0,1,5,3,1,1,7,0,10,2,2,1,10,1,620.6,0,0,0,1
